Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
South,Silt,Wheat,527.3119067230813,20.197900074049063,False,True,Rainy,99,4.422749690066518
South,Peaty,Barley,318.3813772143185,27.82159112027248,True,True,Sunny,75,4.811157999967547
North,Loam,Wheat,268.0408058104283,39.32114607600994,False,True,Rainy,108,3.4681714373888473
East,Sandy,Rice,980.844197327762,35.64911030595248,False,True,Cloudy,102,7.0458961659477035
North,Sandy,Maize,246.6620018389115,15.574063295799174,False,True,Rainy,106,2.239658078990612
North,Chalky,Rice,512.5184202674957,30.21457461392517,False,False,Cloudy,111,3.51881107284545
East,Clay,Soybean,113.45669646095683,28.56169357104362,False,True,Cloudy,119,2.335728447892622
North,Silt,Rice,555.7383860759384,32.787829086488394,True,True,Cloudy,147,6.6341003925483255
North,Chalky,Barley,703.879117595405,22.74056399665522,True,False,Rainy,133,6.287298451570123
North,Silt,Wheat,653.8378665493735,29.52908054065969,True,True,Sunny,72,6.727261229776288
East,Sandy,Soybean,240.8969154029835,15.40659032566682,True,True,Rainy,114,5.375007851050476
South,Loam,Rice,436.7048228430607,18.898461102962642,False,True,Cloudy,116,3.474677838484973
West,Silt,Barley,364.740018430646,28.686593197266212,True,False,Sunny,118,3.5343019810763563
West,Silt,Soybean,350.01685217313906,37.17383767276471,True,True,Rainy,126,5.047439250196975
East,Peaty,Wheat,380.7683095352127,32.32131290857775,True,False,Cloudy,110,4.226777961271424
West,Silt,Soybean,303.2954313594768,32.61030515125626,False,True,Cloudy,101,2.6651881945308964
East,Peaty,Cotton,767.917339789377,32.43468339051648,True,False,Cloudy,114,5.6627252178307215
East,Peaty,Rice,251.57955434129758,38.561587992446576,False,True,Sunny,102,3.9338697846078388
West,Chalky,Cotton,207.28187325855475,20.7775622138345,False,False,Rainy,86,1.3214124905017142
North,Chalky,Soybean,720.0141177575986,15.639701666960418,True,False,Rainy,100,5.355856613642639
South,Sandy,Wheat,454.419155836032,18.190300110437377,False,False,Sunny,125,2.6458468754823166
West,Sandy,Soybean,355.4472906132615,22.36836712015581,False,False,Sunny,132,1.586859603994648
West,Clay,Soybean,181.86123859702707,22.42731821138878,True,False,Rainy,68,3.2243818067624708
West,Peaty,Maize,278.10749687442274,15.769963939982707,True,False,Cloudy,65,3.0532932153287695
West,Sandy,Soybean,821.4413776371456,38.897829398178615,False,False,Rainy,149,4.987637487438692
East,Peaty,Barley,371.5533686557313,22.54494915297179,False,True,Sunny,88,3.010368670195763
East,Sandy,Soybean,393.0351687791429,26.034176737743522,False,False,Sunny,135,3.3332895864830463
South,Chalky,Maize,308.0615049913872,25.4264732224199,False,True,Cloudy,128,2.7704359124832885
South,Peaty,Wheat,252.5707736433439,26.041119357719424,False,True,Cloudy,121,3.0103709352889996
West,Silt,Wheat,699.5135761153983,24.045831423215304,True,True,Sunny,104,6.944253661435769
West,Sandy,Wheat,140.32727989747332,34.0362087871896,True,False,Rainy,128,2.9013287687534994
West,Clay,Cotton,870.014456409248,20.3125193601485,True,False,Cloudy,94,6.487818944285677
South,Silt,Barley,969.4987122793246,33.654228482224156,False,False,Cloudy,93,5.864873936015918
West,Peaty,Maize,108.7282889940642,26.403323700719902,False,True,Rainy,144,2.476072918733394
North,Peaty,Rice,535.415105668991,16.501753437089768,True,True,Rainy,80,4.992980066722392
South,Sandy,Barley,767.8185340505446,17.93606194411463,False,True,Rainy,115,6.389356922404914
North,Silt,Barley,228.80720771400073,35.962587151110256,True,True,Rainy,124,5.551843010514276
West,Clay,Rice,289.5856722496468,37.24153737961979,True,False,Rainy,135,4.019928558848245
East,Sandy,Wheat,116.54115605155903,19.230962403545483,False,False,Sunny,98,0.7534950603760712
North,Sandy,Cotton,260.2346325036913,37.00839133571837,False,False,Rainy,101,2.5434477846469816
South,Loam,Maize,109.41583414145654,36.341196557240856,False,True,Sunny,130,2.71094490862704
North,Chalky,Maize,710.6041596923233,21.396989874331503,True,True,Cloudy,77,6.484837334131031
South,Chalky,Soybean,808.6639705841204,18.54717557963144,False,False,Rainy,91,5.388394992099062
West,Clay,Wheat,456.980724873425,35.997430141913895,True,True,Rainy,134,6.16263944164679
North,Sandy,Wheat,801.9999566488184,39.6295444356168,True,False,Cloudy,142,6.444668668927376
East,Clay,Rice,418.1824675304611,26.405841978427127,False,True,Sunny,132,3.185693869321041
North,Loam,Rice,672.5327189266927,19.50908460816605,True,False,Rainy,88,4.918434500093755
East,Silt,Soybean,854.1139960651818,28.815991135170396,True,True,Sunny,111,8.258060521421921
South,Peaty,Soybean,116.67216673635593,30.763035961237648,False,False,Sunny,133,1.479535526721439
West,Loam,Soybean,389.6849335962147,19.11532319124472,True,True,Sunny,72,3.914103753609596
West,Loam,Cotton,113.77926365485649,26.346288124456585,False,True,Rainy,148,1.8302503238242829
East,Chalky,Cotton,583.119008982068,26.112468117218107,False,True,Rainy,116,5.1186246649641625
South,Clay,Cotton,491.0596804496203,39.87100901809892,False,True,Sunny,65,4.35597801281846
West,Silt,Soybean,249.2879567807722,37.70195444513684,False,False,Rainy,101,2.091792237324365
South,Clay,Rice,113.81879415598367,21.83591972972406,True,True,Sunny,68,3.6539828858763577
East,Silt,Rice,321.93570812544874,29.35864354302517,True,False,Cloudy,111,3.2323905755291875
East,Loam,Barley,438.84998688437025,28.063548520281387,False,True,Sunny,93,3.595859557963419
North,Chalky,Maize,708.7516329744875,37.57115210999217,False,False,Sunny,136,4.53893943177311
West,Silt,Maize,810.7150612461161,19.341758790330395,True,True,Sunny,141,8.070911907236889
West,Loam,Maize,254.5674309483755,36.07600716955257,True,False,Rainy,135,3.177354272104018
North,Loam,Barley,109.19255757676683,30.216356368241755,False,False,Cloudy,129,2.004391089391794
East,Chalky,Soybean,364.9940562080436,30.78235139401875,False,True,Sunny,60,4.2688114311633125
East,Chalky,Soybean,671.3490230757723,20.1954658208302,True,True,Sunny,117,6.450062936493436
East,Loam,Rice,492.63678665422754,29.944016328678117,False,False,Cloudy,64,2.952755094189322
East,Peaty,Rice,319.7750142368193,36.204764893113065,True,False,Sunny,92,4.432150280653988
South,Loam,Maize,369.53391249813,24.463641020684197,False,True,Cloudy,135,2.8239756662123034
West,Clay,Soybean,220.35430024599827,22.620905545196255,False,True,Sunny,97,2.6141137297100117
West,Sandy,Cotton,373.76478529903164,18.424308422414406,False,False,Cloudy,138,1.4207354176965863
East,Clay,Soybean,232.74646547234101,28.118135486932374,True,False,Cloudy,128,2.483667739663886
East,Loam,Cotton,396.20705800825647,23.89932611306492,False,False,Sunny,119,2.2386672826168397
East,Peaty,Maize,353.35581563384335,39.88026143815603,True,True,Sunny,104,5.347322926715928
West,Sandy,Cotton,481.0710243489422,38.00010561219964,True,False,Sunny,94,4.080397117278419
West,Peaty,Maize,387.8914581349518,27.85889272552087,False,False,Rainy,89,2.41639700991444
East,Loam,Maize,751.2331201842129,38.78867164440101,False,False,Cloudy,98,4.215739262735689
South,Peaty,Wheat,674.6276315053973,26.988433237081978,False,True,Cloudy,86,5.101739034973304
North,Chalky,Cotton,647.5535057987689,27.91178180079685,False,True,Rainy,102,5.353593035054977
North,Clay,Rice,913.3313987372818,33.035928295070725,False,True,Rainy,66,6.396115136895846
North,Sandy,Maize,485.7511037694236,27.10635982577459,False,False,Cloudy,141,3.3215280392409423
West,Chalky,Barley,581.1481961579724,34.52348203507542,False,False,Sunny,105,3.3745585106514735
West,Chalky,Barley,867.7193837834785,35.59022944493607,False,False,Cloudy,125,5.4920564286610025
North,Silt,Soybean,110.65156987369886,39.900456262893414,False,False,Rainy,115,1.8101875920751203
North,Chalky,Wheat,933.002507683556,37.562064229139196,True,True,Rainy,143,7.813815168585915
South,Peaty,Cotton,899.7597808437266,34.63788941722278,True,False,Cloudy,97,7.645925295846661
West,Loam,Cotton,744.4869967749374,34.49308363851837,True,False,Cloudy,94,5.9034884012086435
West,Chalky,Soybean,203.66853921539933,20.009539571900177,False,True,Cloudy,85,2.949949497163401
North,Chalky,Maize,223.7311506850124,30.64658448729119,True,False,Cloudy,148,2.770398815953596
South,Silt,Barley,135.90410484627606,32.19040238968176,False,False,Rainy,119,1.7761404394026412
South,Sandy,Wheat,936.7401251759097,18.42983432354167,True,False,Rainy,69,6.090569115378315
North,Peaty,Rice,335.1559149925297,30.73150848793587,False,True,Cloudy,78,3.0915930542809753
North,Sandy,Cotton,899.8917773842722,28.571308056636404,False,True,Sunny,75,6.90439645064345
West,Silt,Cotton,657.4716905515934,26.039906018845173,True,True,Rainy,120,6.347075540399704
North,Peaty,Maize,227.30968171692552,31.948914476841907,True,False,Cloudy,65,3.182070359439378
East,Peaty,Wheat,895.9125153660692,26.49703393541352,False,False,Sunny,64,4.294009102778761
South,Clay,Barley,238.1975592667366,33.37997212351753,True,True,Rainy,130,5.253863498569297
North,Loam,Wheat,983.4442795651843,26.742869685415425,True,True,Cloudy,115,7.457949092801979
East,Silt,Rice,588.0297766660378,26.943342106818545,True,False,Sunny,139,4.841867816653221
South,Peaty,Barley,982.6253795884351,26.05731761542313,False,True,Sunny,85,6.546537162260066
East,Sandy,Maize,950.2551318587417,36.56109881772251,True,False,Sunny,110,6.426281951525108
East,Sandy,Barley,384.9781314168243,29.654210948040422,False,False,Rainy,123,3.0139089343816186
North,Chalky,Rice,705.6905989097816,28.989380074755374,True,False,Sunny,133,5.848462625342468
South,Peaty,Maize,181.61150032392715,30.991363112471504,True,True,Cloudy,100,3.6407329946520877
East,Loam,Wheat,627.3589593283488,15.504717863048601,True,True,Sunny,95,6.48567344835983
West,Sandy,Barley,520.4671515628257,28.408514810676476,False,True,Sunny,74,3.251073596125797
South,Loam,Wheat,140.20109013623664,35.229320556643906,False,False,Cloudy,133,2.6541078850848803
West,Silt,Rice,704.1118548079197,33.34634278807614,False,False,Sunny,69,4.733148661666142
North,Silt,Wheat,460.4134532873998,29.278929116842434,False,False,Cloudy,95,3.7691401525255026
West,Chalky,Barley,597.532507468441,29.10829994331673,False,True,Cloudy,121,4.800487665864144
South,Peaty,Maize,523.0856184864979,25.123282423779585,True,True,Cloudy,127,5.443039162328298
East,Silt,Cotton,450.2990316632514,19.29041943584719,False,False,Cloudy,137,2.854466318099373
East,Loam,Soybean,410.06852867871316,28.067385501842335,True,True,Sunny,134,5.516511850318858
South,Silt,Maize,671.9956478400106,18.525458696105346,False,True,Rainy,146,5.7249259444810425
East,Peaty,Barley,476.00614005338946,36.81994139385913,False,True,Cloudy,113,4.33021349256844
West,Chalky,Rice,150.13175877308674,28.868691327643965,True,True,Rainy,65,3.5472224463087056
East,Peaty,Barley,429.6687515348627,16.187655607264485,False,False,Sunny,135,2.573077450574431
East,Peaty,Soybean,777.13481473533,34.92400889936318,True,True,Rainy,88,7.190504830134955
West,Sandy,Cotton,618.3931359145422,16.994144678564897,True,False,Sunny,141,5.029757420529764
West,Loam,Barley,747.8780478386659,20.541267356881185,True,True,Cloudy,72,7.301555021325598
West,Peaty,Soybean,168.37272190098867,24.031826809542252,False,False,Rainy,80,0.9677685661657214
North,Sandy,Rice,444.50815641768565,28.76775689799222,True,False,Cloudy,70,4.344259468893315
West,Chalky,Wheat,576.4214907708647,20.38732530469112,False,False,Cloudy,113,2.738425522490856
West,Loam,Rice,623.5795026184834,38.475110181531676,False,False,Cloudy,62,3.7259309563477974
North,Peaty,Soybean,446.49583057798566,38.503540012795526,False,True,Cloudy,70,3.876574535370421
East,Peaty,Rice,552.55173117923,26.290500574755132,False,True,Rainy,140,4.552628809846406
West,Clay,Soybean,389.77413038920434,39.742634400873285,False,True,Cloudy,91,4.045825280690545
South,Chalky,Cotton,581.9469231576293,32.3254728642532,True,False,Rainy,145,5.116472223602059
West,Silt,Maize,198.87633078011177,37.435553864619756,False,False,Rainy,131,1.1659831455993777
West,Peaty,Maize,186.0407516609253,25.425313831570993,True,True,Cloudy,93,4.957329912747572
North,Loam,Rice,259.4930053610741,30.890558748043002,False,True,Cloudy,136,4.0882851811081204
South,Chalky,Maize,481.13058721730494,20.358942681828196,True,True,Rainy,115,5.561009527127403
East,Silt,Soybean,485.99966426418445,33.63990238540465,False,False,Rainy,125,3.7383983222237975
East,Loam,Maize,800.0839106099968,27.331568482996513,False,False,Sunny,135,4.385330247217597
South,Sandy,Barley,269.67528910392775,31.47348338410678,False,True,Sunny,139,3.1278636235805637
West,Clay,Rice,974.3181397255795,29.583073474727343,True,True,Cloudy,76,8.193919173740474
North,Loam,Maize,571.4511156028418,18.69159311221292,True,True,Rainy,148,5.82800101595125
South,Sandy,Barley,637.6214893760219,17.778662412725538,False,True,Sunny,132,5.093029699945697
South,Chalky,Barley,557.7544694946324,33.33126803854178,False,True,Rainy,64,4.273177386723331
East,Chalky,Maize,635.4646907709807,38.784395197200055,False,False,Cloudy,146,3.4894790517249263
North,Clay,Rice,912.756232100464,33.73833254132465,True,True,Sunny,135,8.694747192363728
South,Peaty,Wheat,972.1417075949578,27.99790045024055,True,False,Sunny,128,6.755847995187308
North,Sandy,Rice,390.4163286765131,37.68876253128919,True,False,Rainy,97,4.655384556585883
West,Clay,Barley,797.1648018463336,28.751660846340016,True,True,Sunny,83,7.45779348347278
East,Peaty,Soybean,324.57247387376043,17.454184728528528,True,True,Cloudy,116,5.84021243595941
West,Chalky,Wheat,224.73142735595712,18.74493449655818,False,False,Cloudy,63,1.1787374525192447
North,Clay,Soybean,115.6751689919535,39.6615086294552,True,False,Sunny,141,2.499338257040248
West,Silt,Cotton,687.9848046388366,36.5114967730168,True,True,Rainy,143,6.811842098762102
East,Chalky,Wheat,861.0106926622794,15.716259141435593,True,True,Rainy,144,7.171755130466179
North,Loam,Rice,555.7870836800864,30.052676012373798,True,True,Cloudy,99,6.448344022143065
South,Clay,Wheat,906.7980015797364,39.93349319330504,True,True,Rainy,74,7.371856244440342
West,Peaty,Maize,987.743952192802,31.69715529052728,True,False,Sunny,121,6.7521435719796745
East,Peaty,Cotton,415.6261498070877,36.4089263718866,True,True,Rainy,84,5.746925267941262
South,Clay,Cotton,414.15929296862265,31.50525433900467,False,True,Rainy,61,4.153397633709856
East,Silt,Barley,143.91449522649714,21.755936902962898,False,False,Rainy,107,1.0145356339466285
North,Sandy,Maize,811.5323018048749,20.12905647982516,False,False,Cloudy,82,4.561360272888978
North,Silt,Maize,979.0538069042707,20.148073131330307,False,False,Sunny,117,5.890069247286431
West,Sandy,Cotton,170.79061514079203,34.671021152427926,False,False,Sunny,140,2.1992160335503472
East,Clay,Cotton,523.1032465418554,38.380597070791325,True,True,Cloudy,137,6.86829062800242
East,Clay,Cotton,119.49345263623849,22.570323245695434,False,False,Cloudy,113,1.4272555403899305
East,Sandy,Rice,170.7045667162414,25.187005777179174,True,False,Cloudy,66,2.703128084507812
North,Sandy,Barley,689.3675560599122,36.916477391579164,True,True,Cloudy,89,6.770529882491993
West,Chalky,Wheat,860.6427494144232,31.722225347782363,False,True,Sunny,149,5.2144551419643355
East,Sandy,Rice,876.4986387493323,38.66018766890002,False,False,Rainy,112,6.0693098902538125
East,Loam,Wheat,362.71125553871474,20.08774528299315,False,False,Sunny,101,2.5125223488385595
South,Sandy,Cotton,635.2020615456979,32.56109332433418,False,False,Cloudy,81,4.423162232493812
East,Clay,Wheat,435.8722396047499,20.069395271863915,False,False,Rainy,85,2.677001558448815
West,Silt,Cotton,426.8941451878681,31.78670164595568,False,True,Sunny,129,3.89145201202425
South,Chalky,Rice,351.6936480238596,31.076951080148422,True,False,Cloudy,138,4.539293356403847
South,Chalky,Rice,764.6991978592573,17.489835096763475,False,False,Rainy,116,4.296190772396509
South,Chalky,Rice,172.95444421706625,37.62187171921376,True,False,Cloudy,143,2.645581286206174
North,Peaty,Rice,185.3907716397962,36.73129757128915,False,False,Rainy,149,1.7027692178530216
South,Silt,Rice,488.26802004808417,30.19815072401242,True,False,Cloudy,147,4.349998199345247
East,Clay,Maize,695.5360713417485,24.13206780287625,False,True,Cloudy,107,5.68550861089132
North,Silt,Cotton,448.630344178448,38.368713205371904,False,True,Cloudy,120,4.569554303162148
North,Peaty,Barley,611.6898857808533,18.572158223212682,True,False,Rainy,130,4.214902493704351
North,Clay,Rice,616.7154499825101,31.69610974686461,False,False,Sunny,73,3.334800472039735
North,Chalky,Soybean,667.2883286334502,24.685030709985313,False,True,Cloudy,60,4.384849762370606
North,Chalky,Soybean,940.9523659583465,20.165508016191545,True,False,Sunny,91,6.884647967065454
North,Peaty,Cotton,764.3530029313619,23.661960225483277,True,True,Cloudy,63,6.761244487991973
North,Sandy,Rice,914.8750251703399,26.925871589616065,False,False,Cloudy,124,6.555743137743536
South,Clay,Barley,661.335352684857,37.887094233699116,False,True,Rainy,77,4.816049747475929
West,Peaty,Barley,752.1920761155857,22.394220573860995,True,False,Rainy,131,5.562884614065919
East,Sandy,Maize,144.16982798252084,26.080891959737137,False,True,Sunny,90,2.18036581916869
East,Silt,Rice,679.4186221071686,29.138864990481366,False,False,Rainy,130,4.2644013054072145
South,Clay,Maize,137.53405685718354,36.22820475132026,False,False,Sunny,134,1.119517504599702
